name,number,note,reading,kind,birth_date,m1_url,canonical_name,canonical_number
オジンオズボーン篠宮,,,おじんおずぼーんしのみや,p,,,篠宮暁,
どきどきキャンプ,,,どきどききゃんぷ,u,2001年8月1日,https://www.m-1gp.com/combi/1222.html,,
佐藤満春,,,さとうみつはる,p,1978年02月17日,,,
岸学,,,きしまなぶ,p,1978年11月21日,,,
シャイニングスターズ,,,しゃいにんぐすたーず,u,2010年4月16日,https://www.m-1gp.com/combi/2579.html,,
廣田真久,,,ひろたまさひさ,p,1984年01月19日,,,
岡田貴宏,,,おかだたかひろ,p,1983年11月27日,,,
おかだ,,,おかだ,p,,,岡田貴宏,
我が家,,,わがや,u,2003年9月,https://www.m-1gp.com/combi/3271.html,,
杉山裕之,,,すぎやまひろゆき,p,1977年04月23日,,,
坪倉由幸,,,つぼくらよしゆき,p,1977年09月09日,,,
谷田部俊,,,やたべしゅん,p,1977年12月14日,,,
どんぐり兄弟,,,どんぐりきょうだい,u,2008年07月,https://www.m-1gp.com/combi/1150.html,,
さとる,,,さとる,p,,,,
あきら,,,あきら,p,,,,
ヘッドライト,,,へっどらいと,u,2000年6月30日,https://www.m-1gp.com/combi/645.html,,
和田友徳,,,わだとものり,p,1973年12月11日,,,
町田星児,,,まちだせいじ,p,1973年03月27日,,,
かりんとう,,,かりんとう,u,2004年4月1日,https://www.m-1gp.com/combi/4713.html,,
かわばたくん,,,かわばたくん,p,1982年07月17日,,,
ジャムファミリア,,,じゃむふぁみりあ,u,2014年6月,https://www.m-1gp.com/combi/973.html,,
宮本昌彦,,,みやもとまさひこ,p,1982年08月19日,,,
斉藤紳士,,,さいとうしんし,p,1978年12月23日,,,
ダイアン,,,だいあん,u,2000年4月,https://www.m-1gp.com/combi/1375.html,,
津田篤宏,,,つだあつひろ,p,1976年05月27日,,,
ユースケ,,,ゆーすけ,p,1977年03月14日,,,
ダイアン西澤,,,だいあんにしざわ,p,,,ユースケ,
二遊間,,,にゆうかん,u,2015年8月31日,https://www.m-1gp.com/combi/3050.html,,
緑川まり,,,みどりかわまみ,p,1983年09月05日,,,
小森園ひろし,,,こもりぞのひろし,p,1982年09月06日,,,
小森園洋志,,,こもりぞのひろし,p,,,小森園ひろし,
カーネーション,,,かーねーしょん,u,2017年,https://www.m-1gp.com/combi/6962.html,,
THIS IS パン,,,でぃすいずぱん,u,,,カーネーション,
吉田結衣,,,よしだゆい,p,1989年3月17日,,,
岡下雅典,,,おかしたまさのり,p,1986年8月13日,,,
シンクロック,,,しんくろっく,u,2011年10月,https://www.m-1gp.com/combi/944.html,,
木尾モデル,,,きおもでる,p,1985年11月13日,,,
お湯,,,おゆ,u,2007年5月,,,
妻木香里,,,つまきかおり,p,1980年5月20日,,,
コーンスターチ,,,こーんすたーち,u,2007年4月1日,https://www.m-1gp.com/combi/976.html,,
松本匡平,,,まつもときょうへい,p,1987年02月06日,,,
ロングロング,,,ろんぐろんぐ,u,2006年4月1日,https://www.m-1gp.com/combi/1100.html,,
土佐駒,,,とさこま,u,,,ロングロング,
長峰正典,,,ながみねまさのり,p,1983年04月28日,,,
長尾丈史,,,ながおたけし,p,1982年09月14日,,,
鬼としみちゃむ,,,おにとしみちゃむ,u,2017年5月1日,https://www.m-1gp.com/combi/5906.html,,
鬼沢さん,,,きざわさん,p,1985年10月22日,,,
しみちゃむ,,,しみちゃむ,p,1988年12月08日,,,
メトロクラフト,,,めとろくらふと,u,2016年03月01日,https://www.m-1gp.com/combi/3708.html,,
木村浩章,,,きむらひろあき,p,1982年09月28日,,,
あどばるーん,,,あどばるーん,u,2002年1月,https://www.m-1gp.com/combi/432.html,,
新山大,,,にいやまだい,p,1981年07月28日,,,
小野ますのぶ,,,おのますのぶ,p,1981年06月29日,,,
エリートヤンキー,,,えりーとやんきー,u,2004年1月,https://www.m-1gp.com/combi/1056.html,,
みのるチャチャチャ♪,,,みのるちゃちゃちゃ,p,1981年10月29日,,,
西島永悟,,,にしじまえいご,p,1980年04月30日,,,
グリーンランド,,,ぐりーんらんど,u,2003年7月,,,
おまめサンシロー,,,おまめさんしろー,p,1981年12月25日,,,
川瀬賢太,,,かわせけんた,p,1982年2月16日,,,
デスペラード,,,ですぺらーど,u,2004年4月,https://www.m-1gp.com/combi/1045.html,,
エマミ・シュン・サラミ,,,えまみしゅんさらみ,p,1980年10月25日,,,
武井志門,,,たけいしもん,p,1975年12月29日,,,
トンファー,,,とんふぁー,u,2008年4月,https://www.m-1gp.com/combi/942.html,,
山西章博,,,やまにしあきひろ,p,1982年11月29日,,,
りゅーじ,,,りゅーじ,p,1986年12月10日,,,
バース,,,ばーす,u,2008年04月,https://www.m-1gp.com/combi/2591.html,,
中村亮介,,,なかむらりょうすけ,p,1984年12月19日,,,
近藤裕希,,,こんどうゆうき,p,1985年07月29日,,,
初恋クロマニヨン,,,はつこいくろまによん,u,2006年4月,https://www.m-1gp.com/combi/1669.html,,
新本奨,,,にいもとすすむ,p,1985年05月27日,,,
比嘉憲吾,,,ひがけんご,p,1985年09月25日,,,
松田しょう,,,まつだしょう,p,1984年08月22日,,,
マキシマムパーパーサム,,,まきしまむぱーぱーさむ,u,2004年,,,
長澤喜稔,,,ながさわのぶとし,p,1980年1月25日,,,
つよし,,,つよし,p,1979年5月31日,,,
笑い飯,,,わらいめし,u,2000年07月,,,
西田幸治,,,にしだこうじ,p,1974年05月28日,,,
哲夫,,,てつお,p,1974年12月25日,,,
笑い飯・哲夫,,,わらいめしてつお,p,,,哲夫,
哲夫（笑い飯）,,,てつおわらいめし,p,,,哲夫,
パンクブーブー,,,ぱんくぶーぶー,u,2001年04月,,,
佐藤哲夫,,,さとうてつお,p,1976年04月03日,,,
黒瀬純,,,くろせじゅん,p,1975年05月08日,,,
ラビットラ,,,らびっとら,u,2014年12月1日,https://www.m-1gp.com/combi/470.html,,
松本直也,,,まつもとなおや,p,1987年10月18日,,,
渡邊瞬,,,わたなべしゅん,p,1986年10月30日,,,
アーリアン,,,あーりあん,u,2008年,,,
中松勇樹,,,なかまつゆうき,p,1986年4月9日,,,
ソラシド,,,そらしど,u,2001年1月,https://www.m-1gp.com/combi/1000.html,,
本坊元児,,,ほんぼうがんじ,p,1978年08月07日,,,
水口靖一郎,,,みずぐちせいいちろう,p,1976年04月07日,,,
水口（ソラシド）,,,みずぐちそらしど,p,,,水口靖一郎,
ダブルネーム,,,だぶるねーむ,u,2003年1月1日,https://www.m-1gp.com/combi/300.html,,
ジョー,,,じょー,p,1979年11月19日,,,
カオル,,,かおる,p,1978年09月05日,,,
どぶろっく,,,どぶろっく,u,2004年10月,,,
森慎太郎,,,もりしんたろう,p,1978年10月7日,,,
江口直人,,,えぐちなおと,p,1978年4月4日,,,
かたつむり,,,かたつむり,u,2017年1月1日,https://www.m-1gp.com/combi/2482.html,,
中澤本鮪,,,なかざわほんまぐろ,p,1984年01月06日,,,
林万介,,,はやしまんすけ,p,1982年03月14日,,,
かたつむり林,,,かたつむりはやし,p,,,林万介,
ピーチ,,,ぴーち,p,1981年7月31日,,,
ブレーメン,,,ぶれーめん,u,2004年,,,
関根雅史,,,せきねまさし,p,1982年1月6日,,,
ブロードキャスト！！,,,ぶろーどきゃすと,u,2001年04月,https://www.m-1gp.com/combi/914.html,,
ブロードキャスト,,,ぶろーどきゃすと,u,,,ブロードキャスト！！,
吉村憲二,,,よしむらけんじ,p,1978年05月12日,,,
房野史典,,,ぼうのふみのり,p,1980年10月23日,,,
平成ノブシコブシ,,,へいせいのぶしこぶし,u,2000年08月,,,
吉村崇,,,よしむらたかし,p,1980年07月09日,,,
徳井健太,,,とくいけんた,p,1980年09月16日,,,
ミサイルマン,,,みさいるまん,u,2000年10月,https://www.m-1gp.com/combi/1147.html,,
岩部彰,,,いわべあきら,p,1980年07月19日,,,
ミサイルマン岩部,,,みさいるまんいわべ,p,,,岩部彰,
西代洋,,,にしだいひろし,p,1980年09月27日,,,
ボルトボルズ,,,ぼるとぼるず,u,2001年,https://www.m-1gp.com/combi/497.html,,
河口哲,,,かわぐちあきら,p,1981年2月9日,,,
弓川信男,,,ゆみかわのぶお,p,1980年8月12日,,,
ロシアンモンキー,,,ろしあんもんきー,u,2000年,,,
川口清行,,,かわぐちきよゆき,p,1977年9月25日,,,
すーなか,,,すーなか,p,1978年3月6日,,,
夕凪ロマネコンティ,,,ゆうなぎろまねこんてぃ,u,2011年,,,
山口了,,,やまぐちりょう,p,1983年1月2日,,,
名輪久美子,,,なわくみこ,p,1972年12月29日,,,
ビタミンS,,,びたみんえす,u,2003年4月,,,
お兄ちゃん,,,おにいちゃん,p,1978年07月15日,,,
マイコ,,,まいこ,p,1981年08月13日,,,
メッセンジャー,,,めっせんじゃー,u,1991年4月,,,
あいはら,,,あいはら,p,1969年09月06日,,,
黒田有,,,くろだたもつ,p,1970年01月29日,,,
ニレンジャー,,,にれんじゃー,u,2005年8月1日,,,
川田青澄,,,かわだあずみ,p,1981年08月11日,,,
林博之,,,はやしひろゆき,p,1978年03月5日,,,
ぽ〜くちょっぷ,,,ぽーくちょっぷ,u,2007年7月1日,https://www.m-1gp.com/combi/2814.html,,
篠木正啓,,,しのきまさひろ,p,1982年04月02日,,,
関仁彦,,,せきよしひこ,p,1985年02月18日,,,
アメリカザリガニ,,,あめりかざりがに,u,1994年,,,
柳原哲也,,,やなぎはらてつや,p,1972年9月1日,,,
平井善之,,,ひらいよしゆき,p,1973年3月12日,,,
グランジ,,,ぐらんじ,u,2005年,https://www.m-1gp.com/combi/918.html,,
大,,,だい,p,1980年02月18日,,,
遠山大輔,,,とおやまだいすけ,p,1979年05月10日,,,
五明拓弥,,,ごめいたくや,p,1981年08月24日,,,
ザ・パンチ,,,ざぱんち,u,1998年01月,,,
パンチ浜崎,,,ぱんちはまさき,p,1981年01月16日,,,
ノーパンチ松尾,,,のーぱんちまつお,p,1980年07月30日,,,
スパローズ,,,すぱろーず,u,1995年4月,,,
大和一孝,,,やまとかずたか,p,1976年10月17日,,,
森田悟,,,もりたさとる,p,1976年12月14日,,,
ダイノジ,,,だいのじ,u,1994年,,,
大地洋輔,,,おおちようすけ,p,1972年07月13日,,,
ダイノジおおち,,,だいのじおおち,p,,,大地洋輔,
大谷ノブ彦,,,おおたにのぶひこ,p,1972年06月08日,,,
トータルテンボス,,,とーたるてんぼす,u,1997年4月,,,
藤田憲右,,,ふじたけんすけ,p,1975年12月30日,,,
藤田（トータルテンボス）,,,ふじたとーたるてんぼす,p,,,藤田憲右,
大村朋宏,,,おおむらともひろ,p,1975年04月03日,,,
ドレッドノート,,,どれっどのーと,u,2008年6月,,,
しらんやつ,,,しらんやつ,p,1987年3月25日,,,
石野翔悟,,,いしのしょうご,p,1985年4月19日,,,
バッドボーイズ,,,ばっどぼーいず,u,1997年4月,,,
清人,,,きよと,p,1978年09月03日,,,
佐田正樹,,,さたまさき,p,1978年09月13日,,,
はりけ〜んず,,,はりけーんず,u,1990年8月,,,
前田登,,,まえだのぼる,p,1970年06月04日,,,
はりけ〜んず前田,,,はりけーんずまえだ,p,,,前田登,
新井義幸,,,あらいよしゆき,p,1971年01月07日,,,
U字工事,,,ゆーじこうじ,u,2000年4月1日,https://www.m-1gp.com/combi/2773.html,,
益子卓郎,,,ましこたくろう,p,1978年06月16日,,,
福田薫,,,ふくだかおる,p,1978年05月12日,,,
チキチキジョニー,,,ちきちきじょにー,u,2002年5月1日,https://www.m-1gp.com/combi/1146.html,,
岩見真利,,,いわみまり,p,1974年6月25日,,,
石原祐美子,,,いしはらゆみこ,p,1975年8月26日,,,
テンダラー,,,てんだらー,u,1994年06月,,,
$10,,,てんだらー,u,,,テンダラー,
白川悟実,,,しらかわさとみ,p,1970年11月01日,,,
浜本広晃,,,はまもとひろあき,p,1974年02月15日,,,
テンダラー浜本広晃,,,てんだらーはまもとひろあき,p,,,浜本広晃,
$10浜本広晃,,,てんだらーはまもとひろあき,p,,,浜本広晃,
ハマカーン,,,はまかーん,u,2000年,,,
浜谷健司,,,はまたにけんじ,p,1977年11月19日,,,
神田伸一郎,,,かんだしんいちろう,p,1977年3月12日,,,
エルシャラカーニ,,,えるしゃらかーに,u,1997年,,,
セイワ太一,,,せいわたいち,p,1971年4月6日,,,
山本しろう,,,やまもとしろう,p,1973年3月6日,,,
ヤーレンズ,,,やーれんず,u,2011年9月1日,https://www.m-1gp.com/combi/287.html,,
パープーズ,,,ぱーぷーず,u,,,ヤーレンズ,
出井隼之介,,,でいじゅんのすけ,p,1987年03月02日,,,
楢原真樹,,,ならはらまさき,p,1986年11月17日,,,
勝又：,,,かつまた,u,2009年4月1日,https://www.m-1gp.com/combi/351.html,,
勝又,,,かつまた,u,,,勝又：,
弟,,,おとうと,p,1980年09月26日,,,
ani,,,あに,p,1978年12月15日,,,
新宿カウボーイ,,,しんじゅくかうぼーい,u,2006年2月,https://www.m-1gp.com/combi/1519.html,,
石沢勤,,,いしざわつとむ,p,1980年06月09日,,,
かねきよ勝則,,,かねきよかつのり,p,1978年03月18日,,,
中川家,,,なかがわけ,u,1992年04月,,,
剛,,,つよし,p,1970年12月04日,,,
礼二,,,れいじ,p,1972年01月19日,,,
中川家 礼二,,,なかがわけれいじ,p,,,礼二,
マシンガンズ,,,ましんがんず,u,1998年4月1日,,,
滝沢秀一,,,たきざわしゅういち,p,1976年9月14日,,,
西堀亮,,,にしほりりょう,p,1974年10月4日,,,
ライセンス,,,らいせんす,u,1996年04月,,,
藤原一裕,,,ふじわらかずひろ,p,1977年09月20日,,,
ライセンス藤原,,,らいせんすふじわら,p,,,藤原一裕,
藤原（ライセンス）,,,ふじわららいせんす,p,,,藤原一裕,
井本貴史,,,いのもとたかふみ,p,1978年01月27日,,,
ロザン,,,ろざん,u,1996年08月,,,
菅広文,,,すがひろふみ,p,1976年10月29日,,,
宇治原史規,,,うじはらふみのり,p,1976年04月20日,,,
ニッチェ,,,にっちぇ,u,2005年5月1日,https://www.m-1gp.com/combi/633.html,,
近藤くみこ,,,こんどうくみこ,p,1983年01月04日,,,
ニッチェ近藤,,,にっちぇこんどう,p,,,近藤くみこ,
江上敬子,,,えのうえけいこ,p,1984年09月17日,,,
ニッチェ江上,,,にっちぇえのうえ,p,,,江上敬子,
コーツ,,,こーつ,u,2021年04月04日,https://www.m-1gp.com/combi/17988.html,,
永田敬介,,,ながたけいすけ,p,1990年01月20日,,,
栗原,,,くりはら,p,1995年06月14日,,,
スパナペンチ,,,すぱなぺんち,u,2009年,,,
高橋諒哲,,,たかはしりょうてつ,p,1990年6月9日,,,
カーニバル,,,かーにばる,u,2007年,,,
茜チーフ,,,あかねちーふ,p,1982年11月15日,,,
ゆきえ,,,ゆきえ,p,1982年2月26日,,,
三日月ヶ浜,,,みかづきがはま,u,2019年8月1日,https://www.m-1gp.com/combi/10896.html,,
浜村凡平太,,,はまむらぼんぺいた,p,1984年02月01日,,,
仲嶺巧,,,なかみねたくみ,p,1982年08月16日,,,
又吉隆行,,,またよしたかゆき,p,1982年04月18日,,,
三日月マンハッタン,,,みかづきまんはったん,u,2002年5月,https://www.m-1gp.com/combi/915.html,,
浜口浜村,,,はまぐちはまむら,u,2003年4月1日,https://www.m-1gp.com/combi/332.html,,
浜口祐次,,,はまぐちゆうじ,p,1984年01月19日,,,
サカイスト,,,さかいすと,u,1998年08月,,,
伝ペー,,,でんぺー,p,1977年01月07日,,,
まさよし,,,まさよし,p,1979年08月10日,,,
ザ・ぼんち,,,ざぼんち,u,1972年10月,,,
ぼんちおさむ,,,ぼんちおさむ,p,1952年12月16日,,,
里見まさと,,,さとみまさと,p,1952年04月25日,,,
スピードワゴン,,,すぴーどわごん,u,1998年,,,
井戸田潤,,,いとだじゅん,p,1972年12月13日,,,
井戸田潤（スピードワゴン）,,,いとだじゅんすぴーどわごん,p,,,井戸田潤,
小沢一敬,,,おざわかずひろ,p,1973年10月10日,,,
ビッキーズ,,,びっきーず,u,1996年,,,
すっちー,,,すっちー,p,1972年01月26日,,,
須知軍曹,,,すちぐんそう,p,,,すっちー,
木部信彦,,,きべのぶひこ,p,1972年2月24日,,,
すち子＆真也,,,すちこあんどしんや,u,,,,
松浦真也,,,まつうらしんや,p,1976年07月18日,,,
ゆたかな真也は一の介,,,ゆたかなしんやはいちのすけ,u,,,,
吉田裕,,,よしだゆたか,p,1979年03月29日,,,
島田一の介,,,しまだいちのすけ,p,1950年05月08日,,,
レイザーラモン,,,れいざーらもん,u,1997年07月,,,
HG,,,えいちじー,p,1975年12月18日,,,
レイザーラモンHG,,,れいざーらもんえいちじー,p,,,HG,
住谷正樹,,,すみたにまさき,p,,,HG,
RG,,,あーるじー,p,1974年6月8日,,,
レイザーラモンRG,,,れいざーらもんあーるじー,p,,,RG,
RG＆椿鬼奴,,,あーるじーあんどつばきおにやっこ,u,,,,
椿鬼奴,,,つばきおにやっこ,p,1972年04月15日,,,
BODY,,,ぼでぃ,u,,,,
キートン,,,きーとん,p,1973年7月11日,,,
増谷キートン,,,ますやきーとん,p,,,キートン,
田中上野,,,たなかうえの,u,,,,
お見送り芸人しんいち,,,おみおくりげいにんしんいち,p,1985年4月21日,,,
田中光,,,たなかひかる,p,1982年2月13日,,,
メンバー,,,めんばー,u,2010年4月1日,https://www.m-1gp.com/combi/2088.html,,
山口提樹,,,やまぐちだいじゅ,p,1987年05月03日,,,
